CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15696842,Fan,682,Spain,Male,33.0,1,0.0,2,1.0,1.0,151249.74,0
15643967,Munro,708,Germany,Male,33.0,5,145387.32,1,1.0,1.0,132480.75,0
15615477,Ives,807,France,Male,24.0,3,0.0,2,1.0,0.0,145775.29,0
15605020,H?,575,France,Male,46.0,3,0.0,2,1.0,0.0,142995.32,0
15682890,Fyodorova,635,France,Male,31.0,7,132731.96,1,1.0,1.0,79377.35,0
15806837,Onyemauchechukwu,683,France,Female,35.0,7,0.0,2,1.0,1.0,51553.96,0
15680436,Hsing,496,France,Male,29.0,3,0.0,2,1.0,0.0,164804.02,1
15681206,Chukwualuka,516,France,Female,22.0,2,0.0,1,1.0,0.0,121406.62,0
15787051,Ch'ien,689,France,Male,33.0,3,133845.26,1,1.0,1.0,89081.41,0
15684851,Raff,488,France,Female,42.0,9,114655.74,1,1.0,0.0,198802.0,0
15793049,Lettiere,733,France,Female,27.0,7,0.0,2,1.0,0.0,65801.44,0
15808526,Cartwright,655,France,Male,29.0,0,0.0,2,1.0,1.0,96590.39,0
15666821,Fanucci,544,France,Female,37.0,2,0.0,2,1.0,1.0,134596.38,0
15676526,George,642,Spain,Male,30.0,8,0.0,2,0.0,1.0,150227.85,0
15574858,Yudina,651,France,Female,25.0,5,0.0,2,1.0,0.0,171657.57,0
15653065,Tuan,614,Spain,Female,41.0,7,0.0,1,0.0,0.0,105720.09,0
15613699,Schnaars,634,Spain,Male,29.0,3,0.0,2,0.0,1.0,161937.62,0
15671274,Mazzanti,641,Germany,Male,35.0,8,123873.19,2,1.0,1.0,126743.33,0
15772995,Palerma,799,Spain,Male,40.0,8,0.0,2,1.0,0.0,149913.94,0
15728006,MacDonnell,757,Spain,Male,37.0,1,0.0,1,0.0,0.0,161229.83,1
15737404,Maclean,520,France,Male,52.0,3,0.0,3,1.0,0.0,59172.02,1
15793825,T'ien,741,France,Male,46.0,2,0.0,2,1.0,1.0,79577.4,0
15662901,Zetticci,724,France,Male,31.0,5,0.0,1,1.0,1.0,134889.95,0
15737509,Ts'ui,710,France,Male,39.0,4,0.0,1,1.0,0.0,67944.09,0
15652469,Nevels,717,France,Male,47.0,5,0.0,2,1.0,0.0,93003.21,0
15722425,Rizzo,626,France,Male,32.0,4,105603.21,1,1.0,1.0,157360.9,0
15688644,Sagese,619,France,Male,30.0,1,0.0,2,1.0,0.0,3459.07,0
15648070,Onyeoruru,697,Germany,Male,31.0,9,116537.73,2,1.0,0.0,153383.71,0
15584899,Siciliano,530,France,Male,38.0,10,0.0,2,0.0,1.0,13066.3,0
15724543,Yobachi,640,Spain,Female,32.0,9,102278.79,1,0.0,0.0,88827.67,0
15702806,Martin,697,Spain,Male,24.0,9,0.0,1,0.0,1.0,10883.52,0
15616471,Milne,678,Spain,Female,51.0,1,0.0,2,0.0,1.0,175235.99,0
15583553,Okwuadigbo,714,France,Female,40.0,1,93557.11,1,0.0,0.0,44215.61,0
15778861,Melton,767,France,Male,42.0,8,0.0,1,1.0,1.0,184654.87,0
15575185,Clarke,546,Germany,Female,52.0,4,89122.3,1,1.0,1.0,194239.63,1
15802486,Nworie,682,France,Male,36.0,10,0.0,2,1.0,0.0,184524.74,0
15765643,McKay,648,France,Female,48.0,7,0.0,2,1.0,1.0,170893.85,0
15773071,Onwudiwe,535,France,Male,40.0,0,0.0,1,1.0,0.0,182436.81,0
15597914,Okeke,817,Germany,Male,31.0,5,139096.85,2,1.0,0.0,193408.43,0
15756070,Kao,691,France,Male,38.0,8,0.0,2,1.0,0.0,120893.07,0
15604818,Bruce,798,France,Male,34.0,7,154495.79,1,0.0,1.0,191395.88,0
15583861,Maclean,732,France,Female,28.0,8,0.0,2,1.0,0.0,102908.49,0
15685576,Norman,561,Germany,Female,52.0,6,134944.0,3,1.0,0.0,171036.65,1
15792250,Ejimofor,687,France,Male,20.0,9,123681.32,1,0.0,0.0,177519.39,0
15754915,Nucci,735,Spain,Male,34.0,6,0.0,2,1.0,1.0,93921.68,0
15593250,Hsiao,615,Spain,Male,40.0,1,0.0,2,1.0,0.0,44904.26,0
15785831,Chukwudi,739,Spain,Female,34.0,6,139994.66,1,1.0,0.0,86894.67,0
15642098,Ch'iu,649,Spain,Male,38.0,3,130142.79,1,1.0,1.0,152992.04,0
15579548,Nicholson,813,France,Female,48.0,5,0.0,1,1.0,0.0,187976.88,1
15652626,Smith,659,France,Male,41.0,2,0.0,2,1.0,1.0,56784.09,0
15605826,Menkens,731,France,Male,48.0,7,0.0,2,1.0,0.0,143086.09,0
15807709,Hao,667,France,Male,50.0,8,105518.8,3,1.0,1.0,180968.94,1
15720706,Hsing,559,Spain,Female,43.0,2,82766.43,1,0.0,1.0,122937.57,0
15743759,Y?an,731,France,Male,37.0,6,126773.43,2,1.0,1.0,74878.67,0
15706904,Robertson,750,France,Male,38.0,6,113882.31,1,1.0,1.0,74564.41,0
15632345,Okoli,662,France,Male,37.0,4,0.0,2,1.0,0.0,126551.48,0
15589949,Hsing,556,France,Male,50.0,6,0.0,2,1.0,0.0,79618.75,0
15649060,H?,633,Germany,Female,29.0,2,146834.52,1,1.0,1.0,108889.3,0
15718912,Hsueh,712,France,Female,42.0,6,0.0,2,1.0,1.0,193995.37,0
15750728,Pinto,483,France,Female,29.0,4,0.0,1,1.0,0.0,160383.47,0
15581379,Mancini,689,Spain,Male,35.0,4,92674.03,1,0.0,0.0,107961.02,0
15792986,Nuttall,637,Spain,Female,45.0,5,145118.83,1,1.0,1.0,145160.96,1
15736302,McKay,712,France,Male,36.0,1,0.0,2,1.0,1.0,170893.85,0
15679062,Teng,741,France,Male,39.0,3,115023.7,1,1.0,1.0,173899.42,0
15662571,Li Fonti,644,France,Male,39.0,1,0.0,2,0.0,0.0,67553.98,0
15577064,K'ung,705,Spain,Female,31.0,6,0.0,2,1.0,0.0,67879.8,0
15690620,O'Donnell,656,France,Female,28.0,3,0.0,2,1.0,1.0,160134.53,0
15674853,T'ao,559,France,Female,32.0,0,0.0,2,1.0,0.0,184318.74,0
15677522,Sagese,758,Germany,Female,56.0,5,121894.63,1,0.0,1.0,103792.53,1
15593695,Chukwuemeka,848,Germany,Male,59.0,3,123697.05,1,1.0,1.0,14087.95,1
15746704,Manna,705,France,Female,35.0,1,150905.03,1,0.0,0.0,158545.25,1
15792250,Genovesi,694,Germany,Male,18.0,8,113447.04,2,1.0,0.0,74835.94,0
15786035,Shao,748,France,Male,40.0,8,97910.71,1,0.0,1.0,90876.95,0
15607269,Costa,492,Germany,Female,49.0,2,151249.45,1,1.0,1.0,167237.94,0
15774127,Yegorova,605,France,Male,35.0,8,134590.21,1,1.0,0.0,54914.92,0
15677435,Kazantseva,647,France,Female,29.0,0,98263.46,1,1.0,0.0,164717.95,0
15568915,Fancher,663,Spain,Male,63.0,7,152085.88,1,1.0,1.0,74850.94,0
15668289,McWilliams,599,France,Male,29.0,9,0.0,2,1.0,1.0,151822.66,0
15768006,Onyekaozulu,623,Germany,Male,32.0,2,123906.22,2,1.0,1.0,128881.87,0
15614187,O'Sullivan,634,France,Male,32.0,10,0.0,2,1.0,1.0,53311.55,0
15684960,Maclean,620,France,Male,34.0,3,0.0,2,1.0,0.0,79577.3,0
15813347,Brown,733,France,Male,40.0,2,0.0,2,1.0,0.0,172363.69,0
15750335,Udinese,554,France,Female,27.0,3,0.0,2,1.0,0.0,150422.35,0
15606613,Samson,655,France,Male,33.0,7,0.0,1,1.0,1.0,88958.49,0
15769254,Iloerika,627,France,Male,46.0,3,0.0,2,1.0,1.0,94945.47,0
15586674,Nnanna,755,France,Male,34.0,6,0.0,1,0.0,1.0,119374.82,0
15721251,Watson,759,France,Male,41.0,4,0.0,2,0.0,1.0,36242.19,0
15712777,Iadanza,679,Spain,Male,25.0,9,0.0,2,1.0,0.0,137037.97,0
15602909,Maclean,584,France,Male,34.0,3,0.0,2,0.0,0.0,598.8,0
15586518,Okoli,677,Spain,Female,49.0,7,0.0,1,1.0,0.0,50368.63,1
15713637,Clark,577,Spain,Male,41.0,8,92472.1,2,0.0,0.0,126494.82,0
15619083,Chukwukere,646,Germany,Female,41.0,4,126273.95,1,1.0,1.0,70400.86,1
15589018,Padovano,575,France,Male,36.0,8,0.0,2,1.0,1.0,28137.03,0
15583755,McClemans,581,Germany,Female,57.0,9,156570.86,1,0.0,1.0,37141.62,1
15652789,Johnson,552,Spain,Male,40.0,10,0.0,1,0.0,0.0,52990.7,0
15718231,Oster,695,France,Female,31.0,8,0.0,2,0.0,1.0,47722.15,0
15738063,Boyle,631,France,Female,37.0,9,0.0,2,1.0,0.0,182691.31,0
15592773,Chiganu,711,Germany,Male,43.0,7,132767.66,2,1.0,1.0,26628.88,0
15775233,Y?,753,France,Female,37.0,5,0.0,2,0.0,1.0,139947.17,0
15763029,Ulyanova,679,Spain,Male,46.0,4,0.0,1,1.0,1.0,121210.09,1
15687421,Highland,629,France,Male,67.0,7,125919.35,1,1.0,1.0,175910.95,0
15603913,Lucciano,675,Spain,Male,35.0,2,0.0,1,1.0,0.0,122267.28,1
15760063,Uwaezuoke,781,France,Male,58.0,10,0.0,2,0.0,1.0,102640.52,0
15586629,Campbell,637,France,Male,33.0,4,0.0,2,1.0,0.0,139947.17,0
15735330,Chidozie,703,Spain,Male,21.0,3,0.0,2,1.0,1.0,28276.82,0
15653762,Chidiebele,501,Germany,Female,44.0,9,117301.66,1,0.0,0.0,182025.95,0
15624388,Ngozichukwuka,608,Germany,Female,51.0,4,104774.42,3,1.0,0.0,143086.32,1
15691823,Cremonesi,607,France,Female,25.0,4,0.0,1,1.0,0.0,61312.15,0
15602034,Kolesnikov,697,France,Female,34.0,2,126558.92,1,1.0,1.0,73334.43,0
15569892,Nwachinemelu,727,Spain,Female,24.0,3,0.0,2,1.0,0.0,52367.31,0
15599329,Christopher,697,France,Female,49.0,7,195238.29,4,0.0,1.0,131083.56,0
15781129,Olisaemeka,677,Germany,Female,29.0,7,120145.66,2,1.0,1.0,176580.69,0
15641877,Hs?,554,Spain,Male,37.0,8,0.0,2,1.0,0.0,177624.01,0
15747000,K?,698,France,Male,27.0,3,0.0,2,1.0,1.0,154775.7,0
15792364,Ch'in,661,France,Female,34.0,2,0.0,1,1.0,0.0,18800.13,0
15676869,Teng,659,Germany,Female,40.0,9,109730.2,2,0.0,1.0,89566.74,0
15778882,Nnamutaezinwa,833,France,Female,38.0,1,0.0,2,1.0,1.0,92466.19,0
15581529,Fenton,706,France,Male,36.0,7,0.0,2,0.0,1.0,54474.15,0
15675176,Ch'ien,611,France,Male,37.0,6,0.0,2,1.0,1.0,36292.94,0
15572361,Teng,684,France,Female,34.0,3,0.0,2,1.0,1.0,100615.14,0
15682600,Mancini,756,France,Male,40.0,1,129748.54,1,0.0,0.0,142223.94,0
15629985,Yermakov,748,France,Female,38.0,4,0.0,2,1.0,1.0,163550.58,0
15710671,Fang,704,Spain,Female,37.0,5,0.0,2,1.0,1.0,9679.28,0
15584897,Calabresi,745,France,Male,31.0,6,0.0,2,1.0,0.0,176680.24,0
15680706,Ulyanov,738,France,Female,32.0,2,0.0,2,1.0,0.0,144870.28,0
15639272,Pagnotto,645,Spain,Male,26.0,9,79954.65,1,1.0,1.0,115068.55,0
15776211,Toscani,627,Germany,Female,32.0,2,138341.51,2,1.0,0.0,107712.42,0
15576517,Hsueh,627,France,Female,35.0,0,0.0,2,1.0,1.0,125445.8,0
15568915,K'ung,637,France,Male,43.0,6,0.0,1,0.0,1.0,174921.91,0
15635082,Smith,727,Spain,Male,29.0,6,0.0,2,1.0,0.0,71065.41,0
15793883,Ts'ui,655,France,Female,36.0,8,0.0,2,1.0,1.0,73679.62,0
15671930,Palerma,627,France,Female,42.0,2,0.0,2,1.0,1.0,151903.6,0
15644555,Onio,676,France,Male,42.0,4,0.0,2,1.0,1.0,177065.24,0
15743714,Ko,628,Germany,Female,55.0,6,108410.87,4,1.0,0.0,171766.87,1
15790282,Trentino,817,Germany,Male,22.0,5,114327.59,2,0.0,1.0,42831.11,1
15762928,Chidiegwu,705,Germany,Male,34.0,4,135067.02,1,1.0,1.0,60907.51,0
15583764,MacPherson,582,Spain,Male,47.0,1,104936.99,1,1.0,1.0,162527.02,0
15733602,Olisaemeka,555,Spain,Male,27.0,5,135470.55,2,0.0,0.0,131856.22,0
15783526,H?,694,France,Female,40.0,8,0.0,2,1.0,1.0,131778.58,0
15625021,Onuchukwu,542,France,Male,31.0,3,0.0,2,1.0,0.0,145562.4,0
15581229,Gregory,502,Germany,Female,32.0,1,173340.83,1,0.0,1.0,122763.95,1
15759038,Chia,743,Germany,Female,34.0,5,152086.11,1,0.0,1.0,174968.41,0
15757865,Pisano,634,Germany,Male,29.0,8,111061.57,1,1.0,1.0,37605.9,0
15709511,Nwora,558,Germany,Female,39.0,8,135095.01,1,1.0,1.0,106969.05,1
15792654,Bess,713,France,Male,42.0,9,113865.35,1,0.0,1.0,104786.33,0
15691446,Hsing,688,Spain,Male,39.0,10,0.0,2,1.0,0.0,160968.44,0
15656710,Cocci,756,Spain,Male,40.0,4,0.0,2,1.0,1.0,151325.24,0
15757617,Lewis,735,France,Male,55.0,10,134140.68,1,1.0,0.0,2267.88,0
15740442,Yobanna,850,France,Female,38.0,9,106656.58,2,0.0,1.0,184474.86,1
15713479,Okagbue,471,Germany,Female,48.0,7,140541.11,1,1.0,1.0,173686.01,0
15683553,Chidubem,719,Germany,Female,40.0,5,124525.52,1,1.0,0.0,10963.04,1
15782418,Ejimofor,684,Germany,Female,52.0,4,117468.67,1,1.0,0.0,80190.36,1
15755978,Tseng,606,Spain,Female,31.0,10,0.0,2,1.0,1.0,195209.4,0
15804480,Ugochukwu,665,Spain,Male,40.0,1,0.0,3,0.0,1.0,150694.01,1
15646942,Shephard,652,Spain,Female,38.0,1,103895.31,1,1.0,0.0,159649.44,0
15772479,H?,667,France,Male,35.0,6,0.0,1,0.0,1.0,142331.85,0
15655436,Pacheco,754,France,Male,24.0,6,132450.24,1,0.0,1.0,84872.66,0
15686963,Pinto,717,Spain,Male,28.0,1,0.0,1,0.0,1.0,180345.44,0
15586880,Milne,639,France,Male,35.0,3,0.0,2,1.0,1.0,180934.51,0
15685300,Palerma,683,Germany,Male,41.0,2,143926.16,2,1.0,1.0,80149.27,0
15593476,Nwankwo,706,France,Male,28.0,7,0.0,2,1.0,0.0,142670.31,0
15657535,Folliero,741,France,Female,39.0,8,0.0,2,1.0,0.0,99834.1,0
15642570,Efremov,607,France,Female,52.0,4,0.0,1,1.0,0.0,51364.56,1
15796813,Storey,493,France,Male,54.0,3,167831.88,2,1.0,0.0,150159.95,0
15697543,Mazzanti,694,Germany,Female,41.0,2,141806.54,2,1.0,1.0,121798.53,0
15662021,Stewart,582,France,Male,40.0,9,0.0,2,0.0,1.0,60954.45,0
15591711,Hsing,710,France,Male,30.0,9,0.0,2,1.0,0.0,125961.48,0
15585835,Nwankwo,619,Spain,Female,36.0,7,0.0,2,1.0,1.0,75927.96,0
15800793,Yefimova,682,Spain,Male,28.0,7,0.0,2,1.0,1.0,180593.45,0
15644132,Mancini,721,Spain,Female,40.0,9,142475.87,1,1.0,1.0,107848.24,0
15655875,T'ien,636,France,Male,47.0,9,112281.7,1,1.0,0.0,149604.18,0
15688963,Piazza,684,France,Female,43.0,9,0.0,2,1.0,1.0,164806.89,0
15723028,Nwachinemelu,686,France,Male,41.0,2,0.0,2,1.0,0.0,120892.96,0
15574072,Ch'in,573,France,Male,32.0,6,76595.64,1,0.0,1.0,84532.49,0
15661974,Yip,573,Germany,Female,44.0,10,116060.08,1,1.0,0.0,121592.29,1
15633461,Pai,639,Germany,Male,36.0,5,130170.82,1,1.0,1.0,149599.62,0
15729804,Manfrin,604,France,Male,36.0,8,0.0,2,1.0,1.0,80234.14,0
15576717,Olisaemeka,732,France,Male,39.0,8,0.0,1,1.0,1.0,170968.78,1
15756535,Chibugo,563,Germany,Female,21.0,5,91562.99,2,1.0,1.0,93783.0,0
15781665,Zuyeva,676,France,Female,34.0,1,0.0,2,1.0,1.0,81251.24,0
15686957,Milani,709,Germany,Male,36.0,6,134740.24,2,0.0,1.0,48559.4,0
