CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15767474,Chukwualuka,639,Spain,Male,31.0,4,112465.07,1,1.0,1.0,118959.64,0
15762927,Hs?,745,Germany,Female,55.0,1,106344.57,1,1.0,0.0,187826.11,1
15593976,P'eng,745,Germany,Male,38.0,3,133199.71,1,1.0,0.0,96875.52,0
15643826,T'ien,732,Spain,Male,38.0,2,0.0,2,0.0,1.0,181224.56,0
15642546,Lu,498,France,Male,35.0,5,0.0,2,1.0,1.0,175894.24,0
15581893,Eluemuno,682,France,Female,29.0,7,179960.2,1,1.0,1.0,179908.71,0
15792328,James,667,France,Male,37.0,2,141803.77,1,1.0,0.0,61843.73,0
15686975,Udegbulam,850,Spain,Female,48.0,9,0.0,1,1.0,1.0,62674.73,0
15715689,Maclean,599,France,Female,42.0,5,78939.0,1,0.0,0.0,9983.8,0
15615004,Okwudilichukwu,476,France,Female,41.0,2,0.0,2,1.0,0.0,141763.67,0
15690670,Yermakova,790,France,Male,46.0,3,0.0,1,1.0,0.0,142338.56,1
15668818,Lo Duca,581,Spain,Female,34.0,3,129748.54,2,1.0,0.0,167553.06,1
15757952,Teng,651,France,Male,44.0,2,0.0,1,1.0,0.0,102530.35,0
15638231,Chung,710,Spain,Female,62.0,2,0.0,2,1.0,1.0,162889.1,0
15739194,T'ao,735,France,Female,51.0,8,0.0,2,1.0,1.0,163564.41,0
15807595,Shih,792,France,Male,40.0,3,0.0,1,1.0,0.0,145700.91,1
15803378,Dennys,663,Spain,Male,26.0,6,142712.52,1,1.0,1.0,92855.84,0
15601659,Fiorentini,686,Spain,Female,37.0,6,64897.75,1,1.0,0.0,61759.33,0
15571059,T'ien,635,France,Male,34.0,4,0.0,2,1.0,1.0,137537.19,0
15773276,Townsend,633,Spain,Female,63.0,6,114552.6,1,1.0,0.0,73856.28,1
15725002,Ndubueze,581,Spain,Male,36.0,7,0.0,1,1.0,1.0,126469.09,0
15792620,Shao,711,France,Male,37.0,9,0.0,2,1.0,0.0,71358.28,0
15576517,Tsai,579,Germany,Female,24.0,2,98806.97,2,1.0,1.0,156660.21,0
15673971,Hsing,592,France,Male,29.0,8,0.0,2,1.0,0.0,144849.1,0
15576723,Biryukov,596,France,Female,59.0,2,61482.47,1,1.0,0.0,153698.65,1
15798053,Nnachetam,588,Spain,Male,52.0,1,106518.52,4,0.0,0.0,125095.94,1
15812457,Zito,578,France,Female,28.0,1,83349.65,1,1.0,0.0,117948.0,0
15702380,Piazza,679,Germany,Male,24.0,7,148071.18,1,1.0,0.0,6342.84,1
15671510,Milne,575,Germany,Male,40.0,3,101979.31,1,1.0,1.0,52471.14,0
15605327,Okwudiliolisa,556,France,Male,38.0,3,109946.47,1,1.0,1.0,50771.79,0
15746737,Eames,565,France,Male,59.0,9,0.0,1,1.0,0.0,170705.53,1
15605918,Toscani,745,France,Female,24.0,1,0.0,2,0.0,1.0,180598.76,0
15802715,Ekechukwu,531,France,Male,28.0,3,0.0,1,1.0,1.0,119127.62,0
15731865,Trevisani,535,Spain,Female,60.0,7,91829.62,1,1.0,1.0,1557.66,0
15671591,Maclean,524,Germany,Male,34.0,4,94682.56,2,1.0,1.0,138478.2,0
15799357,Armfield,537,France,Male,35.0,1,136364.46,1,0.0,0.0,142754.71,0
15773421,Genovese,634,Germany,Male,34.0,6,106434.94,1,1.0,1.0,137173.39,0
15750054,Nnanna,632,France,Male,34.0,8,0.0,2,1.0,0.0,100687.67,0
15632665,Li Fonti,601,France,Male,44.0,6,0.0,1,1.0,1.0,163989.66,0
15729763,Kosisochukwu,615,Spain,Male,39.0,4,0.0,2,1.0,1.0,159800.89,0
15677908,Chukwubuikem,625,France,Female,34.0,5,99097.92,1,1.0,0.0,85866.6,1
15598838,Greco,659,France,Female,37.0,1,151105.68,1,1.0,0.0,140934.57,1
15686941,Hutchinson,575,Spain,Female,26.0,7,0.0,1,1.0,0.0,112507.63,1
15784361,Williamson,593,Spain,Female,46.0,5,140355.6,2,0.0,1.0,85086.78,0
15694272,Nkemakolam,691,France,Male,30.0,1,64097.75,1,1.0,1.0,77783.35,0
15684861,Chidiebere,520,Germany,Female,49.0,5,84532.84,1,0.0,1.0,94777.61,1
15695096,Brown,682,France,Male,39.0,2,0.0,1,0.0,0.0,174818.72,0
15700864,Nwachukwu,684,France,Male,40.0,2,0.0,2,0.0,0.0,151316.37,0
15592761,Ogg,577,France,Female,41.0,2,0.0,2,1.0,0.0,148813.18,0
15740602,Chuang,756,Germany,Female,33.0,10,178827.53,1,0.0,1.0,160819.01,0
15759913,Pisano,571,France,Male,35.0,6,0.0,2,1.0,1.0,57896.15,0
15752300,P'eng,591,France,Male,25.0,3,0.0,2,0.0,0.0,163565.17,0
15585367,Nweke,516,Germany,Male,41.0,1,185714.28,1,1.0,1.0,16081.62,1
15684951,Lo,698,Germany,Female,32.0,2,129964.55,1,0.0,0.0,163666.01,1
15732299,Onyemere,604,France,Male,62.0,5,0.0,2,1.0,1.0,152210.81,0
15653840,H?,790,France,Female,38.0,9,0.0,1,1.0,1.0,51354.57,1
15723339,Yudin,667,Germany,Female,32.0,1,151922.94,1,0.0,1.0,176984.34,0
15767821,Bearce,526,France,Male,35.0,7,0.0,2,1.0,0.0,80181.12,0
15742269,Ugochukwu,700,France,Male,38.0,9,0.0,2,1.0,1.0,100950.48,0
15583680,Lo Duca,732,France,Male,42.0,3,0.0,2,1.0,1.0,92865.89,0
15753079,Pirozzi,404,France,Male,44.0,10,0.0,1,1.0,0.0,126592.01,1
15686588,Nnamutaezinwa,724,Spain,Female,37.0,4,0.0,2,1.0,0.0,79866.73,0
15765311,Chidimma,671,Spain,Male,37.0,5,0.0,2,1.0,0.0,198134.48,0
15790670,Yobachukwu,611,France,Male,34.0,1,0.0,2,1.0,0.0,57896.85,0
15696989,Sabbatini,750,Spain,Male,28.0,3,113882.31,1,1.0,1.0,195813.81,0
15626457,Zetticci,671,France,Male,31.0,7,116234.61,1,0.0,0.0,172096.08,0
15573776,Lombardo,640,France,Female,32.0,8,0.0,2,0.0,0.0,28690.58,1
15772736,Zaytseva,644,Germany,Male,41.0,9,118449.24,1,1.0,0.0,180327.2,0
15756071,Martin,644,Spain,Female,36.0,5,0.0,2,1.0,0.0,160810.82,0
15815125,Chibueze,768,Germany,Female,48.0,0,135289.33,1,1.0,1.0,182055.36,1
15658532,Hs?,678,Spain,Male,27.0,2,0.0,2,0.0,0.0,141768.12,0
15693888,Fanucci,707,France,Male,38.0,9,121063.85,1,1.0,0.0,77965.44,0
15631681,Yashina,594,France,Male,25.0,7,0.0,2,1.0,0.0,103921.43,0
15778190,Ting,724,France,Female,40.0,7,0.0,2,0.0,1.0,173016.46,0
15712264,P'eng,547,Germany,Male,35.0,9,142688.57,1,0.0,0.0,37266.43,0
15749492,Onyemaechi,635,France,Male,36.0,3,0.0,2,1.0,0.0,109572.33,0
15714046,T'ien,674,France,Male,40.0,7,0.0,2,1.0,1.0,97414.04,0
15661877,Chigolum,693,France,Female,43.0,8,74583.8,1,0.0,1.0,91829.25,1
15643487,Hsieh,543,France,Female,41.0,2,119496.89,2,0.0,0.0,127551.1,1
15658532,Tung,567,France,Male,44.0,9,0.0,2,1.0,0.0,156774.94,0
15644796,Mazzanti,706,France,Male,47.0,6,0.0,1,0.0,1.0,108738.96,1
15785798,Chin,513,France,Male,39.0,2,0.0,1,1.0,0.0,114709.13,0
15655007,Trevisani,565,Germany,Male,34.0,2,141947.67,2,1.0,0.0,88890.75,0
15730590,Yeh,744,Spain,Female,29.0,3,0.0,2,1.0,0.0,80190.35,0
15749638,Kaodilinakachukwu,637,France,Male,33.0,5,0.0,2,1.0,0.0,139947.17,0
15782768,Tsai,537,Germany,Male,40.0,9,119817.33,2,1.0,1.0,148087.86,0
15682841,Hsieh,652,Germany,Male,44.0,3,131368.43,1,1.0,1.0,88890.05,1
15631070,Hs?,571,Spain,Female,34.0,5,0.0,2,1.0,1.0,97614.03,0
15672970,Chigolum,792,Spain,Male,20.0,2,0.0,2,0.0,0.0,150465.93,1
15716284,Ts'ui,592,Spain,Male,37.0,2,0.0,2,1.0,1.0,97675.84,0
15606097,Zakharov,665,Germany,Male,63.0,6,104469.58,1,1.0,1.0,25165.36,1
15591716,Pirozzi,652,France,Female,32.0,7,0.0,2,1.0,1.0,50390.98,0
15784320,Lenhardt,611,Spain,Female,44.0,3,133793.89,2,1.0,1.0,34607.14,0
15691119,Sousa,627,France,Male,37.0,3,0.0,1,0.0,0.0,124592.84,0
15608886,Okwudiliolisa,592,France,Female,34.0,1,0.0,1,0.0,0.0,69608.48,0
15814275,Zikoranachidimma,651,France,Female,37.0,0,0.0,2,1.0,1.0,190454.04,0
15673539,Lombardi,639,Spain,Female,32.0,5,83459.86,1,1.0,0.0,92934.41,0
15588960,Zetticci,596,Germany,Male,29.0,7,155060.5,1,1.0,1.0,79079.4,1
15693018,Ermakova,678,Germany,Male,22.0,10,115563.71,2,1.0,1.0,126728.27,1
15619280,Uspensky,655,France,Female,37.0,1,0.0,2,1.0,1.0,152698.24,0
15774551,H?,755,Spain,Male,66.0,5,0.0,2,1.0,1.0,90928.02,0
15614750,O'Brien,582,Spain,Male,42.0,4,0.0,2,1.0,1.0,170870.43,0
15641009,Trevisano,642,France,Male,36.0,3,0.0,2,1.0,0.0,64448.36,0
15751181,H?,756,France,Male,41.0,7,0.0,2,0.0,0.0,167033.89,0
15611105,Hsueh,671,Spain,Female,32.0,9,0.0,2,1.0,0.0,6078.04,0
15718216,Bage,535,France,Female,30.0,6,117183.06,1,0.0,0.0,79580.41,1
15810444,McIntyre,604,Spain,Female,33.0,6,0.0,1,1.0,0.0,178705.45,1
15763023,Palerma,613,Spain,Male,41.0,2,131593.66,1,0.0,1.0,139842.01,0
15592854,Hsia,649,France,Male,31.0,7,0.0,2,1.0,1.0,77965.67,0
15803457,Doyne,717,Germany,Female,38.0,4,115915.53,2,0.0,0.0,91957.39,1
15802817,Onyemauchechukwu,639,Germany,Male,45.0,9,127997.56,3,1.0,0.0,129964.61,1
15683520,Nkemdirim,646,France,Male,34.0,7,0.0,2,0.0,0.0,73857.95,0
15574331,Alexeeva,593,Germany,Female,62.0,3,118233.81,1,0.0,1.0,24765.53,0
15613886,K?,556,France,Female,42.0,3,127655.22,1,1.0,1.0,55868.97,0
15641490,Hsia,543,France,Female,28.0,5,0.0,2,0.0,1.0,175324.74,0
15713826,Ebelechukwu,705,France,Male,31.0,6,0.0,2,1.0,1.0,133031.96,0
15703048,Pagnotto,709,Spain,Female,34.0,9,0.0,2,1.0,1.0,51720.78,0
15679770,Hs?,728,France,Male,54.0,1,0.0,1,1.0,0.0,133535.99,1
15772381,Chinagorom,635,Spain,Female,29.0,8,95139.19,1,1.0,1.0,131842.82,0
15771154,T'an,725,Spain,Male,32.0,1,0.0,2,1.0,1.0,92820.09,0
15646969,Greco,775,Spain,Female,38.0,7,0.0,2,1.0,0.0,153122.58,0
15624592,Tan,715,France,Male,20.0,9,0.0,2,1.0,1.0,169915.02,0
15677310,T'ang,767,Germany,Female,31.0,2,139859.11,2,1.0,1.0,152880.99,0
15772381,Tien,683,France,Female,34.0,3,0.0,1,1.0,1.0,74850.97,0
15577598,Fanucci,731,Germany,Male,38.0,10,91954.39,2,1.0,1.0,88827.17,0
15766663,Mahmood,639,France,Male,22.0,5,0.0,1,1.0,0.0,28188.96,0
15668858,Hsing,730,Germany,Male,38.0,8,110356.13,2,1.0,0.0,143680.61,0
15658670,Baresi,645,France,Male,37.0,6,0.0,2,1.0,1.0,166677.55,0
15766163,Tsou,727,Spain,Male,30.0,8,141078.47,1,1.0,1.0,171577.38,0
15793856,Wallace,741,Germany,Male,59.0,5,121498.11,1,1.0,1.0,92748.16,0
15622230,Chidiebere,640,France,Male,38.0,5,127864.9,1,0.0,1.0,82872.25,0
15579548,Zetticci,724,France,Female,36.0,9,0.0,2,1.0,0.0,116466.19,0
15684248,Calabresi,713,Spain,Male,33.0,4,84462.93,1,1.0,0.0,100835.34,0
15668309,Pagnotto,579,Germany,Female,34.0,9,133723.43,1,1.0,1.0,104769.96,1
15738018,Kuo,729,France,Male,32.0,2,0.0,2,1.0,1.0,72276.24,0
15680345,Kao,587,France,Female,34.0,5,0.0,2,1.0,1.0,162739.05,0
15686957,T'ao,610,France,Male,49.0,9,71183.85,1,1.0,0.0,179913.85,1
15743545,Nworie,647,Spain,Female,44.0,2,0.0,2,1.0,0.0,179032.68,0
15677243,Watson,648,France,Male,39.0,7,122029.17,3,1.0,0.0,110275.22,1
15650670,Brown,567,Germany,Female,40.0,2,105222.86,2,1.0,1.0,93795.86,0
15683157,Nwora,701,France,Male,34.0,9,146605.27,1,1.0,1.0,77119.45,0
15797767,Ikedinachukwu,600,France,Female,49.0,9,0.0,1,0.0,1.0,148087.88,0
15754874,Nwoye,700,France,Male,26.0,9,119008.74,1,1.0,0.0,141926.43,1
15806880,Davide,678,Spain,Male,26.0,3,0.0,2,1.0,0.0,143204.41,0
15575623,Peyser,720,France,Male,40.0,8,110717.38,1,1.0,0.0,172576.56,0
15783029,Ritchie,663,France,Male,27.0,6,0.0,2,0.0,1.0,80190.36,0
15646227,Davis,748,France,Male,28.0,4,167268.98,1,1.0,0.0,169423.72,0
15632899,Palerma,663,Germany,Male,36.0,5,127413.45,1,0.0,0.0,71682.08,0
15718245,Pirozzi,730,France,Female,34.0,1,0.0,2,1.0,1.0,126592.01,0
15770539,Walters,792,Spain,Male,60.0,1,127187.86,1,1.0,1.0,113553.42,1
15661823,Trevisano,676,France,Male,40.0,4,89364.41,1,1.0,1.0,88890.05,0
15590320,Tsao,710,Germany,Female,50.0,8,123894.43,2,0.0,1.0,82647.65,0
15577535,Manna,754,Germany,Female,30.0,1,88815.84,1,0.0,0.0,158971.14,0
15740487,Calabresi,807,France,Female,46.0,6,0.0,2,1.0,0.0,132801.57,0
15720687,Chidubem,802,Spain,Female,41.0,4,0.0,2,1.0,1.0,25571.37,0
15773909,L?,496,Germany,Male,29.0,8,123794.19,1,0.0,1.0,26342.37,0
15732774,Marchesi,635,France,Male,33.0,3,135946.26,1,1.0,0.0,63170.0,0
15665521,Udegbulam,604,Germany,Male,33.0,6,116091.05,1,0.0,1.0,60907.48,0
15638068,Thompson,507,Spain,Male,32.0,7,0.0,2,1.0,1.0,67926.18,0
15719508,Valenzuela,427,Spain,Male,35.0,7,0.0,2,1.0,0.0,85890.16,0
15721592,Ni,582,France,Female,43.0,4,0.0,1,1.0,0.0,51516.5,0
15665168,Calabrese,681,Germany,Male,44.0,3,105206.7,1,0.0,1.0,163563.07,0
15705769,Lombardo,794,Germany,Male,50.0,1,130806.32,1,1.0,1.0,72990.69,1
15732268,Ijendu,609,France,Male,28.0,4,0.0,2,1.0,1.0,111190.53,0
15715117,Fiorentini,699,France,Male,39.0,9,139756.12,1,1.0,0.0,91094.46,0
15600934,Tsao,717,Spain,Female,46.0,4,78737.53,1,0.0,0.0,171647.77,1
15652835,Burdekin,593,Spain,Female,39.0,9,0.0,2,0.0,1.0,119327.75,0
15683539,Teng,601,Germany,Male,43.0,4,131804.86,1,0.0,0.0,174478.74,0
15778936,Nnachetam,438,Spain,Female,33.0,5,118889.66,1,1.0,1.0,80619.09,0
15792722,Baresi,616,France,Male,44.0,7,92674.94,1,1.0,0.0,131097.9,0
15654531,Nwachinemelu,706,France,Male,32.0,1,0.0,2,1.0,0.0,82696.77,0
15735549,Lori,810,France,Female,35.0,3,96814.46,2,1.0,1.0,120511.03,0
15673828,Lombardi,592,Germany,Female,47.0,3,161844.69,3,1.0,0.0,129893.84,1
15635277,Macleod,710,France,Male,45.0,3,0.0,2,1.0,0.0,79858.15,0
15583548,K'ung,669,Spain,Male,32.0,1,0.0,2,1.0,1.0,62462.23,0
15628999,Chineze,717,France,Male,35.0,9,141656.55,1,1.0,0.0,116681.09,0
15573741,Ugochukwu,558,France,Male,38.0,4,0.0,2,1.0,1.0,155700.15,0
15733883,Hsing,549,France,Male,41.0,3,120108.56,2,1.0,1.0,140948.96,0
15732281,Onyeorulu,673,France,Male,41.0,8,102540.61,1,1.0,0.0,87422.15,0
15599440,Teng,704,France,Male,27.0,3,0.0,2,1.0,1.0,111558.7,0
15676835,Hsing,558,France,Male,31.0,4,0.0,2,1.0,1.0,125939.18,0
15665790,Hs?,542,France,Female,33.0,3,0.0,1,0.0,1.0,171716.81,1
15571059,Rizzo,709,France,Female,38.0,8,0.0,2,0.0,1.0,168815.19,0
15757535,Kao,724,France,Male,37.0,7,106022.61,1,1.0,0.0,176910.18,0
15597109,Costa,609,Germany,Female,43.0,1,151242.48,1,1.0,1.0,182775.08,1
15679738,Yobachukwu,611,Germany,Female,47.0,5,138743.0,1,1.0,0.0,123843.0,1
15734177,Donahue,679,France,Male,33.0,4,0.0,2,1.0,1.0,152992.04,0
15777898,Milne,683,France,Female,40.0,0,131778.66,2,1.0,0.0,150390.98,0
15659105,Mironova,742,France,Female,24.0,9,0.0,2,1.0,1.0,124596.63,0
15603065,Olisaemeka,593,France,Male,36.0,5,0.0,1,1.0,1.0,140780.8,0
15598510,Smith,657,France,Male,26.0,0,161209.66,1,1.0,0.0,180134.88,0
15751755,Genovese,695,France,Male,28.0,2,171181.84,1,1.0,1.0,171840.04,0
15691627,Hsu,669,Germany,Female,43.0,8,118889.63,1,1.0,0.0,147794.39,1
15683522,Shih,682,France,Female,32.0,4,0.0,2,0.0,1.0,179631.85,0
15652218,Hsueh,521,Germany,Male,48.0,10,125921.37,1,1.0,0.0,128521.17,1
15649800,Chukwuemeka,651,Germany,Male,50.0,7,121611.22,1,0.0,1.0,74415.83,0
15626485,Young,585,Spain,Male,25.0,3,0.0,2,0.0,0.0,153786.46,0
15732638,Kao,627,France,Female,40.0,3,0.0,1,1.0,1.0,181208.71,1
15622494,Mazzanti,492,France,Male,54.0,6,0.0,1,0.0,0.0,26229.24,1
15650086,Udegbulam,564,France,Female,46.0,2,0.0,1,0.0,0.0,162428.05,1
15701175,Bruno,493,France,Male,33.0,8,90791.69,1,1.0,1.0,59659.53,0
15771855,Fiorentino,664,Germany,Male,29.0,9,101609.01,2,1.0,1.0,94974.72,0
15692408,Johnstone,496,Spain,Male,22.0,3,66483.32,1,0.0,1.0,110317.39,0
15810347,Yevseyev,676,France,Female,37.0,1,0.0,2,1.0,1.0,185510.34,0
15594651,Milani,748,France,Male,38.0,4,115221.36,1,0.0,0.0,70956.75,0
15776824,Kao,605,France,Male,38.0,1,118336.14,1,1.0,1.0,80593.49,0
15582960,Crawford,473,Spain,Male,42.0,1,0.0,1,1.0,0.0,128046.98,0
15777051,Yobanna,594,France,Male,39.0,7,0.0,2,1.0,1.0,152577.9,0
15693478,Chialuka,694,France,Female,35.0,1,105722.69,1,0.0,0.0,55601.13,0
15724563,Hawkins,752,Germany,Female,52.0,3,65046.08,2,0.0,1.0,140139.28,0
15756855,Lo Duca,714,France,Female,34.0,5,0.0,2,1.0,1.0,121898.68,0
15604044,Mitchell,667,France,Male,31.0,8,134811.3,1,1.0,1.0,1299.75,0
15666886,Yashina,679,Germany,Female,24.0,3,98986.92,2,1.0,1.0,184842.24,0
15713845,Merrett,659,France,Male,38.0,6,0.0,3,1.0,0.0,167916.35,1
15695475,Hao,766,Germany,Male,26.0,10,99092.45,1,1.0,1.0,111149.98,0
15783501,Findlay,548,France,Female,47.0,5,0.0,1,0.0,0.0,130041.45,1
15595067,Fanucci,687,France,Female,38.0,5,136857.0,1,1.0,1.0,104079.62,0
15697201,Hsueh,712,France,Male,36.0,8,81710.46,1,0.0,1.0,116520.07,0
15585835,T'ien,711,Germany,Male,33.0,5,102800.27,2,1.0,0.0,148848.38,0
15656594,Yeh,669,France,Female,34.0,5,121565.24,2,0.0,0.0,81853.61,1
15672448,Nwokeocha,745,Spain,Male,36.0,9,118022.98,1,1.0,0.0,102057.97,0
15672053,Schatz,562,Spain,Male,62.0,2,0.0,2,0.0,0.0,105986.01,1
15593470,Chiawuotu,589,Germany,Female,39.0,5,125540.05,1,0.0,0.0,176730.02,1
15686870,Okonkwo,653,France,Male,45.0,3,0.0,1,1.0,1.0,140553.51,1
15687540,Nnamdi,703,France,Female,42.0,8,0.0,2,1.0,0.0,52861.89,0
15611371,Nwabugwu,611,France,Female,54.0,8,0.0,1,0.0,0.0,113953.85,1
15624453,Lucchesi,625,France,Male,39.0,6,0.0,2,1.0,0.0,63736.67,0
15773382,Mazzanti,660,Spain,Female,25.0,3,0.0,2,0.0,1.0,176915.87,0
15691703,Chiang,633,Germany,Female,38.0,8,97460.24,1,1.0,0.0,131660.31,1
15603665,Houghton,644,France,Male,29.0,5,0.0,2,1.0,0.0,177065.87,0
15636572,Macleod,693,Spain,Male,56.0,3,129945.66,1,1.0,1.0,177792.4,0
15705790,Hsiung,569,Germany,Male,38.0,6,154870.58,2,1.0,0.0,69052.59,0
15778701,Chidozie,711,Germany,Male,42.0,1,98800.0,1,1.0,1.0,103716.49,0
15709743,Y?,712,France,Female,27.0,6,165370.78,1,0.0,0.0,61642.5,1
15576517,Nucci,731,Germany,Male,40.0,9,127864.4,1,1.0,0.0,127057.82,1
15793949,Tsao,508,Germany,Male,37.0,2,92474.05,2,1.0,1.0,170142.09,0
15572467,Chidubem,656,Germany,Male,56.0,3,90560.3,1,1.0,0.0,74850.84,1
15743818,Dyer,494,France,Female,20.0,9,97514.07,1,1.0,0.0,122925.44,0
15725141,Miller,756,France,Female,51.0,4,109528.28,1,1.0,0.0,27341.63,1
15686957,Trevisani,726,France,Male,27.0,8,0.0,2,1.0,0.0,189122.86,0
15693526,Ku,618,France,Male,40.0,6,0.0,1,0.0,0.0,119059.13,0
15747503,Hsu,746,France,Male,35.0,8,138742.41,1,0.0,0.0,49732.31,0
15718289,Muir,481,France,Female,40.0,1,0.0,2,1.0,1.0,48170.57,0
15780572,Huddart,753,France,Female,35.0,9,181166.22,1,1.0,0.0,43982.11,0
15621140,Nwebube,500,France,Female,44.0,9,160838.13,2,1.0,0.0,196261.64,0
15648032,Okwudilichukwu,671,Germany,Female,38.0,8,113674.05,1,1.0,1.0,62322.73,1
15704771,Onyekachi,628,Germany,Female,29.0,5,148897.02,1,1.0,1.0,92915.84,0
15582903,Zuyev,613,Germany,Male,39.0,9,170491.84,1,1.0,1.0,35588.07,0
15591915,Hsia,705,France,Male,29.0,8,0.0,2,0.0,0.0,120892.96,0
15640409,Carpenter,817,France,Female,46.0,0,89086.31,1,0.0,1.0,72993.67,0
15768006,McCawley,668,France,Male,30.0,8,152958.29,2,0.0,1.0,161574.19,1
15679048,Mazzi,712,Germany,Female,40.0,4,139859.54,1,1.0,0.0,177092.16,1
15588928,Nkemdilim,449,France,Male,41.0,2,0.0,1,1.0,0.0,58974.0,0
15732963,Clements,679,France,Male,29.0,1,0.0,2,1.0,1.0,142033.07,0
15650538,Sun,445,Germany,Female,48.0,7,166297.89,1,1.0,1.0,16645.77,0
15786789,K'ung,587,France,Male,40.0,10,102800.72,1,0.0,0.0,126477.41,0
15672989,Onyekachukwu,634,France,Female,40.0,8,0.0,2,1.0,0.0,70533.62,0
15636658,Milano,719,Spain,Male,28.0,7,0.0,2,1.0,1.0,162753.92,0
15678058,Mazzi,724,France,Male,39.0,6,0.0,2,1.0,1.0,117840.62,0
